delegation,superficie,chambres,salle_de_bains,etat,etage,gouvernorat_ariana,gouvernorat_ben-arous,gouvernorat_la-manouba,gouvernorat_tunis,prix
4.0,185,3,2,9,1,0.0,0.0,0.0,1.0,550000.0
5.0,81,2,1,4,1,0.0,0.0,0.0,1.0,115000.0
11.0,110,1,1,8,1,0.0,0.0,0.0,1.0,407000.0
11.0,131,2,3,10,1,0.0,0.0,0.0,1.0,486000.0
11.0,131,1,1,8,1,0.0,0.0,0.0,1.0,486000.0
11.0,151,2,1,9,1,0.0,0.0,0.0,1.0,505000.0
11.0,132,1,1,8,1,0.0,0.0,0.0,1.0,493000.0
11.0,152,2,1,10,1,0.0,0.0,0.0,1.0,501000.0
37.0,189,2,1,8,1,0.0,0.0,0.0,1.0,825000.0
11.0,110,2,2,9,4,0.0,0.0,0.0,1.0,410000.0
11.0,132,2,2,10,1,0.0,0.0,0.0,1.0,450000.0
38.0,230,2,1,8,1,0.0,0.0,0.0,1.0,980000.0
20.0,110,2,1,10,1,0.0,0.0,0.0,1.0,300000.0
2.0,100,2,1,7,5,0.0,0.0,0.0,1.0,210000.0
38.0,69,1,1,9,1,0.0,0.0,0.0,1.0,466690.0
29.0,220,3,2,8,1,0.0,0.0,0.0,1.0,760000.0
2.0,154,3,1,10,1,0.0,0.0,0.0,1.0,340000.0
29.0,150,3,1,11,1,0.0,0.0,0.0,1.0,220000.0
4.0,120,2,1,11,1,0.0,0.0,0.0,1.0,250000.0
38.0,236,2,1,8,1,0.0,0.0,0.0,1.0,1100000.0
29.0,272,2,1,8,1,0.0,0.0,0.0,1.0,980000.0
29.0,69,2,1,8,1,0.0,0.0,0.0,1.0,443000.0
29.0,150,3,2,6,3,0.0,0.0,0.0,1.0,1250000.0
37.0,112,1,1,8,1,0.0,0.0,0.0,1.0,800000.0
29.0,202,4,3,8,1,0.0,0.0,0.0,1.0,980000.0
29.0,75,1,1,8,1,0.0,0.0,0.0,1.0,370000.0
29.0,125,2,1,10,1,0.0,0.0,0.0,1.0,590000.0
11.0,64,1,1,8,1,0.0,0.0,0.0,1.0,319000.0
29.0,140,2,2,8,1,0.0,0.0,0.0,1.0,720000.0
11.0,40,1,1,8,1,0.0,0.0,0.0,1.0,245000.0
11.0,235,4,3,8,1,0.0,0.0,0.0,1.0,1100000.0
29.0,140,3,2,8,6,0.0,0.0,0.0,1.0,330000.0
29.0,132,3,2,9,1,0.0,0.0,0.0,1.0,458000.0
29.0,85,2,1,9,1,0.0,0.0,0.0,1.0,311000.0
29.0,117,2,2,9,1,0.0,0.0,0.0,1.0,410000.0
37.0,160,2,3,8,2,0.0,0.0,0.0,1.0,750000.0
29.0,140,2,1,11,1,0.0,0.0,0.0,1.0,520000.0
38.0,210,2,2,10,1,0.0,0.0,0.0,1.0,1400000.0
28.0,110,2,1,8,1,0.0,0.0,0.0,1.0,210000.0
38.0,164,2,2,10,1,0.0,0.0,0.0,1.0,1215000.0
29.0,69,1,1,8,1,0.0,0.0,0.0,1.0,413000.0
38.0,183,3,2,11,1,0.0,0.0,0.0,1.0,790000.0
29.0,200,2,3,7,3,0.0,0.0,0.0,1.0,1350000.0
20.0,74,2,1,8,1,0.0,0.0,0.0,1.0,250000.0
24.0,140,13,7,11,1,0.0,0.0,0.0,1.0,770000.0
29.0,175,3,3,6,3,0.0,0.0,0.0,1.0,720000.0
36.0,90,2,1,6,1,0.0,0.0,0.0,1.0,190000.0
11.0,117,2,1,10,1,0.0,0.0,0.0,1.0,378000.0
29.0,90,2,1,10,1,0.0,0.0,0.0,1.0,480000.0
11.0,165,4,2,8,4,0.0,0.0,0.0,1.0,780000.0
29.0,126,2,1,9,3,0.0,0.0,0.0,1.0,669000.0
27.0,70,1,1,9,2,0.0,0.0,0.0,1.0,310000.0
37.0,110,3,2,11,1,0.0,0.0,0.0,1.0,290000.0
11.0,163,3,2,10,1,0.0,0.0,0.0,1.0,734000.0
11.0,137,3,2,11,1,0.0,0.0,0.0,1.0,295000.0
29.0,75,1,1,10,1,0.0,0.0,0.0,1.0,413000.0
29.0,86,2,1,9,1,0.0,0.0,0.0,1.0,330000.0
29.0,196,2,3,9,1,0.0,0.0,0.0,1.0,827000.0
29.0,130,3,1,9,1,0.0,0.0,0.0,1.0,520000.0
29.0,119,3,2,9,1,0.0,0.0,0.0,1.0,401000.0
29.0,101,2,1,9,2,0.0,0.0,0.0,1.0,388000.0
2.0,118,2,1,9,1,0.0,0.0,0.0,1.0,357000.0
11.0,138,2,2,10,1,0.0,0.0,0.0,1.0,727000.0
37.0,132,1,1,7,1,0.0,0.0,0.0,1.0,700000.0
11.0,121,2,2,10,1,0.0,0.0,0.0,1.0,438440.0
29.0,175,3,2,10,1,0.0,0.0,0.0,1.0,986000.0
29.0,290,3,3,9,1,0.0,0.0,0.0,1.0,1100000.0
28.0,90,2,1,3,4,0.0,0.0,0.0,1.0,170000.0
29.0,103,2,1,9,2,0.0,0.0,0.0,1.0,576800.0
23.0,54,3,1,3,1,0.0,0.0,0.0,1.0,100000.0
29.0,130,3,2,7,1,0.0,0.0,0.0,1.0,800000.0
28.0,165,4,2,3,6,0.0,0.0,0.0,1.0,385000.0
37.0,121,1,1,8,1,0.0,0.0,0.0,1.0,750000.0
37.0,207,3,3,9,2,0.0,0.0,0.0,1.0,724500.0
29.0,110,2,1,6,1,0.0,0.0,0.0,1.0,350000.0
37.0,137,2,2,11,1,0.0,0.0,0.0,1.0,880000.0
29.0,90,2,1,10,1,0.0,0.0,0.0,1.0,490000.0
21.0,117,3,1,3,7,0.0,0.0,0.0,1.0,215000.0
29.0,83,2,1,6,1,0.0,0.0,0.0,1.0,310000.0
11.0,202,4,2,11,7,0.0,0.0,0.0,1.0,620000.0
37.0,138,2,1,10,1,0.0,0.0,0.0,1.0,693700.0
37.0,139,2,2,9,1,0.0,0.0,0.0,1.0,583800.0
37.0,140,2,1,10,1,0.0,0.0,0.0,1.0,385000.0
37.0,142,2,2,9,1,0.0,0.0,0.0,1.0,637828.0
37.0,136,2,1,9,1,0.0,0.0,0.0,1.0,743230.0
11.0,136,2,2,10,1,0.0,0.0,0.0,1.0,570000.0
11.0,71,2,2,10,1,0.0,0.0,0.0,1.0,410000.0
29.0,200,3,3,8,1,0.0,0.0,0.0,1.0,980000.0
29.0,134,3,3,11,1,0.0,0.0,0.0,1.0,490000.0
29.0,133,2,1,8,1,0.0,0.0,0.0,1.0,450000.0
29.0,246,4,3,11,1,0.0,0.0,0.0,1.0,753000.0
29.0,115,2,1,8,6,0.0,0.0,0.0,1.0,420000.0
29.0,99,2,1,10,1,0.0,0.0,0.0,1.0,592600.0
21.0,180,3,2,5,2,0.0,0.0,0.0,1.0,495000.0
38.0,210,2,1,8,1,0.0,0.0,0.0,1.0,1400000.0
29.0,140,2,3,9,1,0.0,0.0,0.0,1.0,1097450.0
29.0,99,2,2,9,2,0.0,0.0,0.0,1.0,592600.0
29.0,170,3,2,7,3,0.0,0.0,0.0,1.0,650000.0
29.0,67,1,1,11,1,0.0,0.0,0.0,1.0,282000.0
29.0,52,1,1,10,1,0.0,0.0,0.0,1.0,296294.0
5.0,130,3,1,11,1,0.0,0.0,0.0,1.0,420000.0
29.0,147,2,2,8,3,0.0,0.0,0.0,1.0,470000.0
33.0,87,3,1,11,1,0.0,0.0,0.0,1.0,240000.0
2.0,111,2,2,10,1,0.0,0.0,0.0,1.0,422000.0
29.0,93,3,1,10,1,0.0,0.0,0.0,1.0,499566.0
38.0,300,2,1,10,1,0.0,0.0,0.0,1.0,1580000.0
38.0,123,2,2,11,1,0.0,0.0,0.0,1.0,510000.0
11.0,123,2,2,10,1,0.0,0.0,0.0,1.0,478000.0
29.0,170,2,2,9,1,0.0,0.0,0.0,1.0,790000.0
29.0,280,4,4,9,1,0.0,0.0,0.0,1.0,2190000.0
29.0,88,2,2,9,1,0.0,0.0,0.0,1.0,413000.0
29.0,125,3,2,9,1,0.0,0.0,0.0,1.0,430000.0
11.0,103,2,2,10,1,0.0,0.0,0.0,1.0,359000.0
11.0,63,1,1,10,1,0.0,0.0,0.0,1.0,350000.0
29.0,186,2,1,8,1,0.0,0.0,0.0,1.0,600000.0
37.0,170,3,1,11,1,0.0,0.0,0.0,1.0,550000.0
11.0,117,3,2,10,1,0.0,0.0,0.0,1.0,458000.0
29.0,160,3,3,10,1,0.0,0.0,0.0,1.0,580000.0
29.0,117,2,1,10,1,0.0,0.0,0.0,1.0,643500.0
29.0,252,3,3,10,1,0.0,0.0,0.0,1.0,947300.0
29.0,154,2,3,10,1,0.0,0.0,0.0,1.0,593000.0
29.0,126,2,1,10,1,0.0,0.0,0.0,1.0,698701.0
29.0,174,3,3,9,1,0.0,0.0,0.0,1.0,1314800.0
24.0,144,3,1,11,1,0.0,0.0,0.0,1.0,175000.0
32.0,120,2,1,8,1,0.0,0.0,0.0,1.0,175000.0
29.0,163,3,3,9,1,0.0,0.0,0.0,1.0,650000.0
38.0,194,3,2,11,1,0.0,0.0,0.0,1.0,865000.0
11.0,41,1,1,10,1,0.0,0.0,0.0,1.0,245000.0
38.0,100,2,1,10,1,0.0,0.0,0.0,1.0,410000.0
11.0,60,1,1,10,1,0.0,0.0,0.0,1.0,335000.0
29.0,176,2,2,8,1,0.0,0.0,0.0,1.0,550000.0
29.0,224,4,3,7,1,0.0,0.0,0.0,1.0,760000.0
11.0,165,3,1,8,1,0.0,0.0,0.0,1.0,580000.0
38.0,185,3,2,9,1,0.0,0.0,0.0,1.0,820000.0
29.0,145,2,2,9,1,0.0,0.0,0.0,1.0,660000.0
37.0,147,2,1,10,1,0.0,0.0,0.0,1.0,565100.0
2.0,121,2,1,11,2,0.0,0.0,0.0,1.0,271000.0
37.0,138,2,1,9,1,0.0,0.0,0.0,1.0,692453.0
29.0,163,3,3,9,2,0.0,0.0,0.0,1.0,734000.0
29.0,222,4,3,8,1,0.0,0.0,0.0,1.0,1350000.0
32.0,257,5,1,10,1,0.0,0.0,0.0,1.0,380000.0
29.0,120,3,1,7,2,0.0,0.0,0.0,1.0,160000.0
29.0,108,2,2,9,1,0.0,0.0,0.0,1.0,363000.0
2.0,75,1,1,11,1,0.0,0.0,0.0,1.0,260000.0
11.0,150,2,2,11,1,0.0,0.0,0.0,1.0,320000.0
38.0,111,2,1,7,1,0.0,0.0,0.0,1.0,530000.0
29.0,146,2,2,8,20,0.0,0.0,0.0,1.0,750000.0
29.0,87,2,1,8,5,0.0,0.0,0.0,1.0,450000.0
10.0,95,3,1,11,1,1.0,0.0,0.0,0.0,140000.0
29.0,82,2,1,10,1,0.0,0.0,0.0,1.0,450000.0
10.0,300,2,1,8,1,1.0,0.0,0.0,0.0,870000.0
29.0,300,7,3,11,1,1.0,0.0,0.0,0.0,980000.0
38.0,155,3,2,7,1,0.0,0.0,0.0,1.0,760000.0
3.0,110,2,1,9,1,1.0,0.0,0.0,0.0,378100.0
3.0,139,3,2,10,3,1.0,0.0,0.0,0.0,489800.0
7.0,152,3,3,9,5,1.0,0.0,0.0,0.0,519000.0
7.0,128,3,1,8,1,1.0,0.0,0.0,0.0,350000.0
10.0,157,3,1,10,1,1.0,0.0,0.0,0.0,495000.0
10.0,116,2,1,10,1,1.0,0.0,0.0,0.0,470000.0
10.0,127,2,1,8,1,1.0,0.0,0.0,0.0,380000.0
29.0,143,2,2,10,1,1.0,0.0,0.0,0.0,404000.0
10.0,83,2,1,8,1,1.0,0.0,0.0,0.0,283370.0
10.0,93,2,2,10,1,1.0,0.0,0.0,0.0,405000.0
10.0,160,3,2,8,6,1.0,0.0,0.0,0.0,520000.0
27.0,145,3,1,11,1,1.0,0.0,0.0,0.0,270000.0
29.0,102,2,1,8,1,1.0,0.0,0.0,0.0,320000.0
7.0,167,3,1,10,1,1.0,0.0,0.0,0.0,395000.0
10.0,130,2,1,11,1,1.0,0.0,0.0,0.0,245000.0
29.0,90,2,1,11,3,1.0,0.0,0.0,0.0,190000.0
10.0,214,3,1,8,3,1.0,0.0,0.0,0.0,635000.0
10.0,130,1,1,8,1,1.0,0.0,0.0,0.0,445000.0
7.0,140,3,3,11,1,1.0,0.0,0.0,0.0,410000.0
29.0,59,1,1,11,2,1.0,0.0,0.0,0.0,169000.0
29.0,130,2,1,8,1,1.0,0.0,0.0,0.0,350000.0
26.0,150,3,3,11,1,1.0,0.0,0.0,0.0,500000.0
29.0,147,3,3,10,1,1.0,0.0,0.0,0.0,411000.0
10.0,111,2,2,10,1,1.0,0.0,0.0,0.0,457000.0
27.0,130,3,2,7,2,1.0,0.0,0.0,0.0,360000.0
7.0,68,1,1,11,3,1.0,0.0,0.0,0.0,195000.0
29.0,145,4,2,11,1,1.0,0.0,0.0,0.0,345000.0
10.0,100,2,1,11,1,1.0,0.0,0.0,0.0,150000.0
10.0,225,2,2,8,1,1.0,0.0,0.0,0.0,665000.0
27.0,81,1,1,8,1,1.0,0.0,0.0,0.0,385810.0
10.0,122,2,1,9,2,1.0,0.0,0.0,0.0,494530.0
10.0,113,2,2,10,1,1.0,0.0,0.0,0.0,457492.0
7.0,129,4,1,11,1,1.0,0.0,0.0,0.0,495000.0
27.0,157,3,1,11,1,1.0,0.0,0.0,0.0,365000.0
10.0,122,3,2,9,1,1.0,0.0,0.0,0.0,541000.0
3.0,175,3,1,9,1,1.0,0.0,0.0,0.0,599700.0
3.0,129,2,1,9,1,1.0,0.0,0.0,0.0,364600.0
3.0,171,3,2,9,1,1.0,0.0,0.0,0.0,495700.0
3.0,136,2,1,9,1,1.0,0.0,0.0,0.0,384000.0
3.0,134,2,1,9,4,1.0,0.0,0.0,0.0,349300.0
3.0,117,2,1,9,5,1.0,0.0,0.0,0.0,324000.0
10.0,63,1,1,10,1,1.0,0.0,0.0,0.0,282000.0
3.0,111,2,1,9,5,1.0,0.0,0.0,0.0,322300.0
7.0,90,2,1,11,1,1.0,0.0,0.0,0.0,255000.0
10.0,93,2,1,8,1,1.0,0.0,0.0,0.0,368100.0
3.0,104,2,2,9,6,1.0,0.0,0.0,0.0,285800.0
3.0,173,3,1,10,1,1.0,0.0,0.0,0.0,418600.0
3.0,151,3,1,10,1,1.0,0.0,0.0,0.0,387800.0
3.0,194,3,1,10,1,1.0,0.0,0.0,0.0,498400.0
3.0,140,2,1,10,1,1.0,0.0,0.0,0.0,392000.0
10.0,167,3,1,10,1,1.0,0.0,0.0,0.0,690000.0
10.0,140,2,1,10,1,1.0,0.0,0.0,0.0,430000.0
10.0,70,1,1,10,2,1.0,0.0,0.0,0.0,285000.0
10.0,157,3,1,10,1,1.0,0.0,0.0,0.0,505000.0
10.0,99,2,1,10,2,1.0,0.0,0.0,0.0,396000.0
10.0,78,1,1,9,1,1.0,0.0,0.0,0.0,237000.0
10.0,84,1,1,11,1,1.0,0.0,0.0,0.0,320000.0
10.0,143,2,2,11,7,1.0,0.0,0.0,0.0,395000.0
10.0,138,2,2,11,1,1.0,0.0,0.0,0.0,430000.0
27.0,70,2,1,11,1,1.0,0.0,0.0,0.0,212000.0
27.0,75,1,1,8,3,1.0,0.0,0.0,0.0,200000.0
7.0,146,3,1,11,1,1.0,0.0,0.0,0.0,460000.0
7.0,130,3,2,11,1,1.0,0.0,0.0,0.0,365000.0
7.0,116,2,2,9,4,1.0,0.0,0.0,0.0,395000.0
7.0,100,1,1,8,4,1.0,0.0,0.0,0.0,315000.0
3.0,144,3,2,10,1,1.0,0.0,0.0,0.0,335000.0
27.0,140,3,2,11,1,1.0,0.0,0.0,0.0,235000.0
10.0,60,1,1,10,1,1.0,0.0,0.0,0.0,295000.0
10.0,115,2,2,9,1,1.0,0.0,0.0,0.0,480000.0
10.0,120,1,1,8,1,1.0,0.0,0.0,0.0,285000.0
27.0,100,2,1,8,1,1.0,0.0,0.0,0.0,260000.0
10.0,148,3,2,10,1,1.0,0.0,0.0,0.0,570501.0
10.0,59,1,1,10,1,1.0,0.0,0.0,0.0,234500.0
10.0,99,2,1,11,1,1.0,0.0,0.0,0.0,250000.0
10.0,153,2,2,9,2,1.0,0.0,0.0,0.0,425000.0
10.0,74,2,1,11,1,1.0,0.0,0.0,0.0,275000.0
27.0,150,2,1,8,1,1.0,0.0,0.0,0.0,330000.0
29.0,132,3,2,11,1,1.0,0.0,0.0,0.0,370000.0
26.0,300,4,2,11,1,1.0,0.0,0.0,0.0,370000.0
29.0,130,3,2,11,1,1.0,0.0,0.0,0.0,230000.0
10.0,120,2,2,10,1,1.0,0.0,0.0,0.0,396000.0
27.0,63,1,1,11,1,1.0,0.0,0.0,0.0,175000.0
7.0,55,1,1,8,1,1.0,0.0,0.0,0.0,187000.0
27.0,50,1,1,11,1,1.0,0.0,0.0,0.0,175000.0
29.0,155,4,2,10,1,1.0,0.0,0.0,0.0,700000.0
7.0,200,3,2,10,1,1.0,0.0,0.0,0.0,400000.0
10.0,112,3,1,10,1,1.0,0.0,0.0,0.0,380000.0
26.0,300,19,10,11,1,1.0,0.0,0.0,0.0,1500000.0
3.0,89,2,1,9,1,1.0,0.0,0.0,0.0,284800.0
29.0,86,2,1,10,1,1.0,0.0,0.0,0.0,250000.0
10.0,111,2,1,11,1,1.0,0.0,0.0,0.0,330000.0
7.0,39,1,1,10,1,1.0,0.0,0.0,0.0,180000.0
10.0,123,2,2,9,1,1.0,0.0,0.0,0.0,511640.0
29.0,70,2,1,11,1,1.0,0.0,0.0,0.0,175000.0
10.0,80,2,1,8,1,1.0,0.0,0.0,0.0,180000.0
26.0,144,3,2,9,1,1.0,0.0,0.0,0.0,330000.0
26.0,127,3,2,9,1,1.0,0.0,0.0,0.0,295000.0
10.0,76,1,1,8,1,1.0,0.0,0.0,0.0,197600.0
3.0,136,2,1,9,1,1.0,0.0,0.0,0.0,375000.0
3.0,188,3,2,9,1,1.0,0.0,0.0,0.0,526400.0
10.0,214,3,3,8,1,1.0,0.0,0.0,0.0,650000.0
10.0,152,3,3,8,1,1.0,0.0,0.0,0.0,445000.0
10.0,143,3,3,8,1,1.0,0.0,0.0,0.0,371800.0
10.0,130,2,2,9,2,1.0,0.0,0.0,0.0,365000.0
10.0,117,2,2,10,1,1.0,0.0,0.0,0.0,467461.0
26.0,57,1,1,9,1,1.0,0.0,0.0,0.0,135000.0
7.0,150,3,2,11,1,1.0,0.0,0.0,0.0,450000.0
10.0,97,2,2,10,1,1.0,0.0,0.0,0.0,405784.0
3.0,71,1,1,9,1,1.0,0.0,0.0,0.0,234400.0
10.0,115,2,2,9,2,1.0,0.0,0.0,0.0,480000.0
3.0,69,1,1,9,1,1.0,0.0,0.0,0.0,235000.0
29.0,69,1,1,10,1,1.0,0.0,0.0,0.0,173875.0
10.0,118,3,2,9,2,1.0,0.0,0.0,0.0,581000.0
10.0,120,3,2,10,1,1.0,0.0,0.0,0.0,245500.0
29.0,126,2,2,9,2,0.0,0.0,0.0,1.0,668701.0
29.0,219,3,5,10,1,0.0,0.0,0.0,1.0,1095000.0
29.0,133,2,1,10,1,0.0,0.0,0.0,1.0,560500.0
37.0,160,2,1,10,1,0.0,0.0,0.0,1.0,560000.0
29.0,252,3,1,8,1,0.0,0.0,0.0,1.0,1200000.0
28.0,116,3,1,3,3,0.0,0.0,0.0,1.0,100000.0
29.0,183,5,1,5,1,0.0,0.0,0.0,1.0,455000.0
29.0,300,3,2,9,4,0.0,0.0,0.0,1.0,2100000.0
2.0,180,3,3,8,6,0.0,0.0,0.0,1.0,550000.0
29.0,127,2,2,9,2,0.0,0.0,0.0,1.0,662000.0
23.0,71,2,1,6,4,0.0,0.0,0.0,1.0,120000.0
11.0,120,2,1,7,4,0.0,0.0,0.0,1.0,250000.0
4.0,123,3,2,11,1,0.0,0.0,0.0,1.0,235000.0
29.0,264,3,2,8,2,0.0,0.0,0.0,1.0,1100000.0
29.0,168,3,3,9,3,0.0,0.0,0.0,1.0,926000.0
27.0,120,2,2,7,1,0.0,0.0,0.0,1.0,360000.0
27.0,180,3,3,7,1,0.0,0.0,0.0,1.0,450000.0
29.0,300,3,1,9,1,0.0,0.0,0.0,1.0,1800000.0
29.0,120,2,2,9,1,0.0,0.0,0.0,1.0,950000.0
28.0,137,3,2,6,5,0.0,0.0,0.0,1.0,1700000.0
2.0,72,1,1,9,1,0.0,0.0,0.0,1.0,273600.0
29.0,175,3,2,9,2,0.0,0.0,0.0,1.0,926500.0
38.0,300,4,4,7,7,0.0,0.0,0.0,1.0,1500000.0
21.0,81,2,1,8,1,0.0,0.0,0.0,1.0,215000.0
29.0,126,2,1,9,2,0.0,0.0,0.0,1.0,670000.0
32.0,200,3,1,11,1,0.0,0.0,0.0,1.0,150000.0
5.0,100,3,1,10,1,0.0,0.0,0.0,1.0,250000.0
38.0,240,3,2,11,3,0.0,0.0,0.0,1.0,1800000.0
32.0,160,3,1,11,1,0.0,0.0,0.0,1.0,300000.0
30.0,80,2,1,6,1,0.0,0.0,0.0,1.0,120000.0
23.0,90,2,1,7,1,0.0,0.0,0.0,1.0,125000.0
29.0,185,4,3,7,1,0.0,0.0,0.0,1.0,590000.0
38.0,289,3,3,9,4,0.0,0.0,0.0,1.0,1500000.0
31.0,156,5,2,5,5,0.0,0.0,0.0,1.0,400000.0
29.0,150,3,1,11,1,0.0,0.0,0.0,1.0,510000.0
29.0,208,3,2,7,1,0.0,0.0,0.0,1.0,850000.0
38.0,115,2,2,11,1,0.0,0.0,0.0,1.0,880000.0
23.0,85,2,1,11,4,0.0,0.0,0.0,1.0,145000.0
37.0,200,3,2,9,1,0.0,0.0,0.0,1.0,750000.0
2.0,60,1,1,11,1,0.0,0.0,0.0,1.0,179000.0
29.0,90,1,1,11,1,0.0,0.0,0.0,1.0,400000.0
29.0,200,3,1,11,1,0.0,0.0,0.0,1.0,585000.0
11.0,165,2,1,7,2,0.0,0.0,0.0,1.0,520000.0
11.0,110,3,1,7,7,0.0,0.0,0.0,1.0,270000.0
37.0,206,3,2,10,2,0.0,0.0,0.0,1.0,790000.0
25.0,130,4,2,1,2,0.0,0.0,0.0,1.0,195000.0
29.0,200,4,2,7,1,0.0,0.0,0.0,1.0,600000.0
5.0,160,4,1,11,1,0.0,0.0,0.0,1.0,300000.0
20.0,178,3,3,9,2,0.0,0.0,0.0,1.0,720000.0
35.0,30,1,1,8,2,0.0,0.0,0.0,1.0,100000.0
38.0,200,3,3,6,1,0.0,0.0,0.0,1.0,850000.0
29.0,30,1,1,10,1,0.0,0.0,0.0,1.0,300000.0
38.0,220,3,2,11,5,0.0,0.0,0.0,1.0,1200000.0
23.0,135,3,1,11,1,0.0,0.0,0.0,1.0,280000.0
21.0,140,2,1,8,1,0.0,0.0,0.0,1.0,260000.0
37.0,300,2,1,8,1,0.0,0.0,0.0,1.0,1800000.0
32.0,300,9,3,11,1,0.0,0.0,0.0,1.0,430000.0
37.0,152,2,3,11,1,0.0,0.0,0.0,1.0,920000.0
29.0,160,2,3,10,1,0.0,0.0,0.0,1.0,865000.0
5.0,300,8,5,11,1,0.0,0.0,0.0,1.0,600000.0
20.0,69,2,1,11,1,0.0,0.0,0.0,1.0,165000.0
2.0,145,3,2,7,18,0.0,0.0,0.0,1.0,340000.0
29.0,75,2,1,8,1,0.0,0.0,0.0,1.0,450000.0
21.0,144,3,2,6,1,0.0,0.0,0.0,1.0,345000.0
29.0,110,2,1,7,1,0.0,0.0,0.0,1.0,280000.0
38.0,234,4,3,11,1,0.0,0.0,0.0,1.0,980000.0
11.0,112,2,2,9,1,0.0,0.0,0.0,1.0,450000.0
2.0,135,3,2,7,4,0.0,0.0,0.0,1.0,269000.0
29.0,187,3,1,8,4,0.0,0.0,0.0,1.0,780000.0
38.0,280,2,1,7,4,0.0,0.0,0.0,1.0,1200000.0
38.0,69,1,1,9,2,0.0,0.0,0.0,1.0,413000.0
11.0,122,2,1,8,1,0.0,0.0,0.0,1.0,304000.0
29.0,216,3,2,9,3,0.0,0.0,0.0,1.0,850000.0
29.0,157,3,2,8,1,0.0,0.0,0.0,1.0,965000.0
32.0,114,3,1,3,2,0.0,0.0,0.0,1.0,250000.0
29.0,243,2,1,8,1,0.0,0.0,0.0,1.0,1300000.0
21.0,140,3,2,11,1,0.0,0.0,0.0,1.0,450000.0
38.0,122,2,2,9,2,0.0,0.0,0.0,1.0,731000.0
27.0,110,3,2,11,1,0.0,0.0,0.0,1.0,250000.0
2.0,118,2,1,8,2,0.0,0.0,0.0,1.0,335000.0
29.0,77,1,1,8,1,0.0,0.0,0.0,1.0,465000.0
37.0,140,2,2,6,20,0.0,0.0,0.0,1.0,895000.0
38.0,300,2,1,8,1,0.0,0.0,0.0,1.0,4500000.0
38.0,300,4,3,11,3,0.0,0.0,0.0,1.0,1500000.0
27.0,213,2,1,6,6,0.0,0.0,0.0,1.0,470000.0
29.0,140,2,3,10,1,0.0,0.0,0.0,1.0,700000.0
29.0,99,2,1,9,2,0.0,0.0,0.0,1.0,592601.0
29.0,130,3,3,8,2,0.0,0.0,0.0,1.0,880000.0
2.0,60,1,1,7,6,0.0,0.0,0.0,1.0,175000.0
32.0,65,2,1,8,19,0.0,0.0,0.0,1.0,140000.0
29.0,128,2,2,8,2,0.0,0.0,0.0,1.0,445000.0
38.0,160,3,3,11,1,0.0,0.0,0.0,1.0,750000.0
11.0,133,2,1,10,1,0.0,0.0,0.0,1.0,520000.0
38.0,205,3,3,11,1,0.0,0.0,0.0,1.0,820000.0
34.0,81,3,1,6,4,0.0,0.0,0.0,1.0,100000.0
37.0,128,2,2,7,1,0.0,0.0,0.0,1.0,840000.0
38.0,220,3,3,8,1,0.0,0.0,0.0,1.0,1300000.0
38.0,300,4,3,6,1,0.0,0.0,0.0,1.0,1100000.0
38.0,69,1,1,11,1,0.0,0.0,0.0,1.0,413000.0
28.0,160,5,2,5,8,0.0,0.0,0.0,1.0,400000.0
29.0,300,8,1,8,1,0.0,0.0,0.0,1.0,1300000.0
4.0,70,2,1,3,5,0.0,0.0,0.0,1.0,100000.0
29.0,152,3,1,6,2,0.0,0.0,0.0,1.0,285000.0
2.0,155,3,1,7,6,0.0,0.0,0.0,1.0,340000.0
2.0,145,3,2,7,2,0.0,0.0,0.0,1.0,355000.0
32.0,70,3,1,11,1,0.0,0.0,0.0,1.0,220000.0
29.0,152,4,2,10,1,0.0,0.0,0.0,1.0,550000.0
37.0,130,2,1,10,1,0.0,0.0,0.0,1.0,380000.0
27.0,117,2,2,10,1,0.0,0.0,0.0,1.0,409500.0
37.0,209,3,1,9,1,0.0,0.0,0.0,1.0,732000.0
2.0,44,1,1,9,1,0.0,0.0,0.0,1.0,169000.0
29.0,120,2,2,8,4,0.0,0.0,0.0,1.0,500000.0
29.0,300,4,5,8,1,0.0,0.0,0.0,1.0,2300000.0
27.0,202,4,3,10,4,0.0,0.0,0.0,1.0,792750.0
32.0,136,4,1,10,1,0.0,0.0,0.0,1.0,160000.0
11.0,100,2,1,8,20,0.0,0.0,0.0,1.0,430000.0
23.0,100,3,1,11,1,0.0,0.0,0.0,1.0,240000.0
25.0,93,4,1,11,1,0.0,0.0,0.0,1.0,135000.0
2.0,135,3,1,8,2,0.0,0.0,0.0,1.0,350000.0
29.0,147,2,2,8,1,0.0,0.0,0.0,1.0,650000.0
27.0,70,1,1,10,3,0.0,0.0,0.0,1.0,279110.0
29.0,120,2,1,9,3,0.0,0.0,0.0,1.0,380000.0
29.0,80,1,1,10,1,0.0,0.0,0.0,1.0,442000.0
20.0,56,1,2,6,5,0.0,0.0,0.0,1.0,215000.0
32.0,300,7,4,11,1,0.0,0.0,0.0,1.0,2100000.0
37.0,145,3,3,10,1,0.0,0.0,0.0,1.0,1350000.0
17.0,225,5,2,11,5,0.0,1.0,0.0,0.0,450000.0
23.0,154,2,1,11,1,0.0,0.0,0.0,1.0,260000.0
21.0,110,2,1,6,1,0.0,0.0,0.0,1.0,275000.0
